Num	Sentence	Sentiment
5152	"After 3 or 4 hours with LinkSys support (2nd level support included), since they could not get it to work, they told me to take my Laptop back to the manufacturer to get the wireless switch fixed on my machine, which of course, was working fine before trying to install this LinkSys Router and of course, worked fine after I unhooked everything (and wirelessly connected to someone in the neigborhoods wireless router), packed it up and shipped it back to LinkSys."	1
5153	Their Technical Support as well as their product leaves a lot to be desired.	1
5154	"This wireless router does a great job and looks sweet, but I went through a frustrating couple of hours to get it working properly."	1
5155	The set up information you receive is very basic and the product description (what the led and ports are is better on this page than you get in the box)is pretty much only what you see on the box.	1
5156	I went through the basic set up procedure but after the hardware was set up I got an error message that there was no internet connection detected and the set up was halted.	0
5157	Now as soon as I set my modem back up without the router I had internet again so I knew I had internet.	0
5158	"There is also a trouble shooting FAQ included with the router which addresses this outcome and involves shutting down the modem, router and pc then turning them back on in sequence."	0
5159	I tried that but it did not solve the problem.	0
5160	Ok so then I had to again disconnect the router to get back my internet connection and go to the lynksys website.	0
5161	Under the product information section for this routher there is also a FAQ troubleshoooting section and the very first question is dealing with the lack of internet connection during set up.	0
5162	"This response involves opening up your browser, going to a website and making changes in the IP address for the router -I think- (Im all thumbs when it comes to this stuff) and saving that information."	0
5163	"Then, after you make these changes, if you go through the basic set up it works."	1
5164	Hopefully this reveiw will save people time if they run into the same situation	0
5165	Once you set it up it works great.	1
5166	My xbox 360 is across the house through a few rooms and walls and the reception is outstanding	1
5167	Be sure to save a copy of your password and SSID to your desktop which is in the last step of your basic set up since this info is necessary for coordinating your wireless systems.	0
5168	I just find this router on AMAZON	1
5169	COM with the best price i could find on my area or even on webs and like the router.	1
5170	it comes with the advisory program that give you manage your wireless internet or even solve problem connection	0
5171	very easy to setup even if you dont know how install the program just follow the instruction when you insert the CD (coming with the router) and you will be OK	0
5172	I connect 3 computer to that router and thank God I dont have any problem with that.	0
5173	The installation was a bit rocky at the start.	0
5174	The easy setup CD simply did not work at all.	0
5175	"It failed to detect the modem, although it was properly connected."	0
5176	"So I called the 24/7 tech support, they answered with a message that said they had an unusually high volume of calls, and instead of queuing the call and asking me to wait, they told me to call back later and then actually disconnected me."	0
5177	Somethings amiss in that call center	0
5178	Steam was beginning to come out of my ears.	0
5179	"I called back immediately and got right through to a very nice and very capable rep in India, who walked me through the manual setup flawlessly, and had all 4 of my various devices up and running perfectly in minutes."	1
5180	"In 7 days, I have experienced only one of the dreaded lock-ups requiring power-off-on reset."	0
5181	"Seems to run faster than my old Buffalo, which had just suddenly decided to stop working."	1
5182	"I had a pair of Buffalo units to cover the whole house, and this single unit at one end, where the cable comes in to my house, seems to be doing the same job"	1
5183	"I have not tried to mix G and N yet, and Im a little concerned about the review that said this is problematic."	0
5184	"Ill keep my fingers crossed, and report back when I get my N laptop."	1
5185	it works pretty well.	1
5186	I suck at setting these things up but this machine is so easy.	1
5187	You just plug it in and download the software that it comes with and you are done!	0
5188	its great.	1
5189	This replaced my three-year old wireless Netgear router.	0
5190	Took about 20 mintues to set up the wireless service and connect to my Roadrunner cable modem	1
5191	"I have two devices wired to the router; XP desktop and DirecTV HD Reciever, and I have 6 devices connected via Wi-Fi, including two iPhones, a 64bit Vista HP Laptop, one XP laptop, one XP Desktop, and one Linksys wireless print server"	1
5192	"The only problem I had was getting the wireless printing to work, and this was solved by using a step-by-step setup found on the Linksys user forum after a quick google search."	0
5193	It took about 45min follow the guide from the user forum to set up wireless printing for all four of my computers	0
5194	Connection is always up and provides plenty of bandwidth to play Eve On-line over Wi-Fi with all devices connected and with no game lag.	0
5195	"Despite the printer issue, I love this router."	0
5196	I was also able to take it to my in-laws for a one-week vacation and connect it to their DSL service in about 5 minutes	0
